,Actual_quantity,Customer,Product_group,Product_family,Country,New_SKU_Name,Created_date_month,Created_date_year
1256,1,DPD,Component,Other,Belgium,Other,6,2019
1257,1,AGU,Component,Other,Belgium,Other,1,2019
1258,1,,Component,Other,Belgium,Other,7,2019
1259,1,,Component,Other,Belgium,Other,1,2019
1260,1,,Component,Other,Belgium,Other,2,2019
1261,1,UBW ZRT,Component,Other,Belgium,Other,2,2019
1262,1,UBW ZRT,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
1263,1,,Component,Other,Belgium,Other,7,2019
1264,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
1265,1,RADICAL DESIGN,Component,Other,France,Other,6,2019
1266,1,,Component,Other,Belgium,Other,7,2019
1267,1,,Component,Other,Belgium,Other,7,2019
1268,1,,Component,Other,Belgium,Other,5,2019
1269,1,,Component,Other,Belgium,Other,1,2019
1270,1,,Component,Other,Belgium,Other,7,2019
1271,1,,Component,Other,Germany,Other,5,2019
1272,1,AGU,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal,7,2019
1273,1,NOWCOMPANY,Component,Other,Belgium,Other,2,2019
1274,1,AGU,Component,Other,Belgium,Other,6,2019
1275,1,UBW,Component,Other,Belgium,Other,5,2019
1276,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,2,2019
1277,1,,Component,Other,Belgium,Other,6,2019
1278,1,UBW ZRT,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Essential - White Sunrise,4,2019
1279,7,,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S,6,2019
1280,1,AGU,Component,Other,Belgium,Other,4,2019
1281,1,,Component,Other,Belgium,Other,7,2019
1282,1,,Component,Other,Belgium,Other,7,2019
1283,1,AGU,Component,Other,Belgium,Other,5,2019
1284,1,UBW,Component,Other,Belgium,Other,6,2019
1285,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
1286,1,,Component,Other,Belgium,Other,7,2019
1287,1,,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S,5,2019
1288,1,UBW,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,2,2019
1289,1,UBW,Component,Other,Belgium,Other,1,2019
1290,1,UBW ZRT,Component,Other,Belgium,Other,4,2019
1291,1,DPD,Component,Other,Belgium,Other,1,2019
1292,4,,Component,Other,Belgium,Other,6,2019
1293,1,,Component,Other,Belgium,Other,4,2019
1294,1,AGU,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
1295,1,UBW ZRT,Component,Other,Belgium,Other,2,2019
1296,1,AGU,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal,3,2019
1297,1,,Component,Other,Belgium,Other,2,2019
1298,1,AGU,Component,Other,Belgium,Other,3,2019
1299,1,,Component,Other,Belgium,Other,4,2019
1300,1,,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S,8,2019
1301,1,,Component,Other,Belgium,Other,7,2019
1302,1,UBW ZRT,Component,Other,Belgium,Other,5,2019
1303,1,UBW,Component,Other,Belgium,Other,7,2019
1304,1,AGU,Component,Other,Belgium,Other,6,2019
1305,1,UBW,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,7,2019
1306,3,RADICAL DESIGN,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Style+ - Jaw Drop Charcoal,6,2019
1307,1,AGU,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S,6,2019
1308,1,,Component,Other,Belgium,Other,4,2019
1309,1,,Component,Other,Belgium,Other,3,2019
1310,1,UBW ZRT,Component,Other,Belgium,Other,3,2019
1311,1,,Component,Other,Belgium,Other,7,2019
1312,7,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,6,2019
1313,1,UBW,Component,Other,Belgium,Other,7,2019
1314,1,,Component,Other,Belgium,Other,7,2019
1315,1,UBW,Component,Other,Belgium,Other,2,2019
1316,1,AGU,Component,Other,Belgium,Other,6,2019
1317,1,AGU,Component,Other,Belgium,Other,4,2019
1318,1,,Component,Other,Belgium,Other,5,2019
1319,1,,Component,Other,Belgium,Other,7,2019
1320,1,,Component,Other,Belgium,Other,5,2019
1321,1,AGU,Component,Other,Belgium,Other,7,2019
1322,1,UBW,Component,Other,Belgium,Other,2,2019
1323,1,UBW,Component,Other,Belgium,Other,1,2019
1324,1,UBW ZRT,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S,2,2019
1325,1,DPD,Component,Other,Belgium,Other,3,2019
1326,1,,Component,Other,Belgium,Other,1,2019
1327,1,,Component,Other,Belgium,Other,4,2019
1328,2,,Component,Other,Belgium,Other,5,2019
1329,2,DPD,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,3,2019
1330,1,UBW ZRT,Component,Other,Belgium,Other,5,2019
1331,1,ROOL IN,Component,Other,Belgium,Other,7,2019
1332,1,UBW ZRT,Component,Other,Belgium,Other,3,2019
1333,1,,Component,Other,Belgium,Other,5,2019
1334,1,AGU,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S,6,2019
1335,1,AGU,Component,Other,Belgium,Other,7,2019
1336,1,UBW ZRT,Component,Other,Germany,Other,5,2019
1337,1,,Component,Other,Belgium,Other,1,2019
1338,1,UBW ZRT,Component,Other,Belgium,Other,3,2019
1339,1,,Component,Other,Belgium,Other,5,2019
1340,1,UBW,Component,Other,Belgium,Other,3,2019
1341,2,DPD,Component,Other,France,Other,3,2019
1342,1,,Component,Other,Belgium,Other,5,2019
1343,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,2,2019
1344,1,,Component,Other,Belgium,Other,7,2019
1345,1,DPD,Bike,Other,Belgium,ebike caliper Ahooga Hybrid Bike caliper,2,2019
1346,7,,Component,Other,Belgium,Other,6,2019
1347,1,HARTJE,Component,Other,Belgium,Other,7,2019
1348,1,AGU,Component,Other,Belgium,Other,6,2019
1349,1,AGU,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Light+ - All Black,2,2019
1350,1,,Bike,Power 36V,Germany,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
1351,1,UBW,Component,Other,Belgium,Other,6,2019
1352,1,DPD,Component,Other,Luxembourg,Other,8,2019
1353,1,AGU,Component,Other,Belgium,Other,6,2019
1354,1,,Component,Other,United Kingdom,Other,6,2019
1355,1,,Component,Other,Belgium,Other,6,2019
1356,1,UBW ZRT,Component,Other,Belgium,Other,6,2019
1357,1,,Component,Other,Belgium,Other,6,2019
1358,2,DPD,Component,Other,France,Other,5,2019
1359,1,Greenway,Component,Other,Belgium,Other,7,2019
1360,1,UBW,Component,Other,Belgium,Other,6,2019
1361,1,UBW,Component,Other,Belgium,Other,5,2019
1362,1,ROOL IN,Component,Other,Belgium,Other,2,2019
1363,1,,Component,Other,Belgium,Other,5,2019
1364,1,,Component,Other,Belgium,Other,5,2019
1365,1,,Component,Other,Belgium,Other,6,2019
1366,1,,Component,Other,Belgium,Other,3,2019
1367,1,RADICAL DESIGN,Component,Other,Germany,Other,7,2019
1368,1,,Component,Other,Belgium,Other,5,2019
1369,1,AGU,Component,Other,Belgium,Other,6,2019
1370,1,AGU,Component,Other,Belgium,Other,7,2019
1371,1,,Component,Other,Belgium,Other,1,2019
1372,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
1373,1,DPD,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,3,2019
1374,1,,Component,Other,Belgium,Other,6,2019
1375,1,UBW ZRT,Component,Other,Belgium,Other,4,2019
1376,1,AGU,Component,Other,Ireland,Other,1,2019
1377,1,,Component,Other,Belgium,Other,2,2019
1378,1,DPD,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Essential - White Sunrise,6,2019
1379,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,4,2019
1380,1,,Component,Other,Belgium,Other,5,2019
1381,1,ROOL IN,Component,Other,Belgium,Other,6,2019
1382,1,,Component,Other,Belgium,Other,2,2019
1383,1,,Component,Other,Belgium,Other,2,2019
1384,1,,Component,Other,Belgium,Other,8,2019
1385,1,UBW ZRT,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S,6,2019
1386,1,,Component,Other,Belgium,Other,7,2019
1387,1,,Component,Other,Belgium,Other,2,2019
1388,1,DPD,Component,Other,France,Other,4,2019
1389,2,,Component,Other,Belgium,Other,3,2019
1390,3,UBW,Component,Other,France,Other,2,2019
1391,1,,Component,Other,Netherlands,Other,7,2019
1392,1,AGU,Component,Other,Belgium,Other,7,2019
1393,1,HARTJE,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
1394,1,,Component,Other,Belgium,Other,7,2019
1395,1,,Component,Other,Belgium,Other,5,2019
1396,1,,Component,Other,Belgium,Other,5,2019
1397,1,AGU,Component,Other,Belgium,Other,2,2019
1398,1,,Component,Other,Belgium,Other,5,2019
1399,1,,Component,Other,Belgium,Other,2,2019
1400,1,Ahooga Sprl,Component,Other,Belgium,Other,5,2019
1401,1,DPD,Component,Other,Belgium,Other,7,2019
1402,1,,Component,Other,Belgium,Other,6,2019
1403,1,,Bike,Other,Belgium,Ahooga Modular Bike - Push - 8S,7,2019
1404,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,5,2019
1405,1,,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S,6,2019
1406,1,AGU,Component,Other,Belgium,Other,6,2019
1407,1,UBW,Component,Other,Belgium,Other,5,2019
1408,1,AGU,Component,Other,Belgium,Other,2,2019
1409,1,AGU,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
1410,1,AGU,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S,7,2019
1411,1,UBW ZRT,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,6,2019
1412,1,,Component,Other,Belgium,Other,6,2019
1413,1,,Component,Other,Belgium,Other,5,2019
1414,1,,Component,Other,Belgium,Other,2,2019
1415,1,UBW ZRT,Component,Other,Belgium,Other,6,2019
1416,1,DPD,Component,Other,Belgium,Other,7,2019
1417,1,UBW,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S,7,2019
1418,1,,Bike,Power 36V,Switzerland,Ahooga Folding Bike - Power+ - OMG Silver,2,2019
1419,1,UBW,Component,Other,Belgium,Other,6,2019
1420,1,,Component,Other,Belgium,Other,6,2019
1421,1,SELLE ROYAL,Component,Other,Belgium,Other,3,2019
1422,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,1,2019
1423,1,Ahooga Sprl,Component,Other,France,Other,1,2019
1424,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal,5,2019
1425,1,,Component,Other,Belgium,Other,4,2019
1426,1,,Component,Other,Belgium,Other,1,2019
1427,1,DPD,Component,Other,Belgium,Other,5,2019
1428,1,,Component,Other,Belgium,Other,3,2019
1429,1,AGU,Component,Other,Belgium,Other,6,2019
1430,1,UBW ZRT,Component,Other,Belgium,Other,3,2019
1431,1,AGU,Component,Other,Belgium,Other,7,2019
1432,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,5,2019
1433,1,AGU,Component,Other,Belgium,Other,3,2019
1434,1,UBW ZRT,Component,Other,Belgium,Other,6,2019
1435,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Essential - White Sunrise,7,2019
1436,1,,Component,Other,Germany,Other,5,2019
1437,1,,Component,Other,Belgium,Other,2,2019
1438,1,UBW,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,6,2019
1439,1,,Component,Other,Belgium,Other,4,2019
1440,1,,Component,Other,Luxembourg,Other,5,2019
1441,1,,Component,Other,Belgium,Other,7,2019
1442,1,,Component,Other,Belgium,Other,3,2019
1443,1,DPD,Component,Other,Belgium,Other,3,2019
1444,1,,Component,Other,Luxembourg,Other,3,2019
1445,1,ROOL IN,Bike,Power 36V,Luxembourg,Ahooga Folding Bike - Power+ - OMG Silver,4,2019
1446,1,,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue,7,2019
1447,1,,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Essential - White Sunrise,7,2019
1448,1,AGU,Component,Other,Belgium,Other,1,2019
1449,1,AGU,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,2,2019
1450,1,,Component,Other,Belgium,Other,6,2019
1451,1,,Component,Other,Belgium,Other,5,2019
1452,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,3,2019
1453,1,,Component,Other,Belgium,Other,5,2019
1454,1,DPD,Bike,Other,Germany,Ahooga Modular Bike - 36V - 8S,6,2019
1455,2,,Component,Other,Belgium,Other,6,2019
1456,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,1,2019
1457,1,Weldtite,Component,Other,Belgium,Other,4,2019
1458,1,UBW ZRT,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
1459,1,,Component,Other,Belgium,Other,3,2019
1460,1,DPD,Component,Other,Belgium,Other,8,2019
1461,1,UBW ZRT,Component,Other,Belgium,Other,3,2019
1462,1,Greenway,Component,Other,Belgium,Other,6,2019
1463,1,,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S,6,2019
1464,1,DPD,Component,Other,Belgium,Other,8,2019
1465,1,,Component,Other,Belgium,Other,5,2019
1466,1,NOWCOMPANY,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S,6,2019
1467,1,UBW ZRT,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue,4,2019
1468,1,,Component,Other,Belgium,Other,6,2019
1469,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,5,2019
1470,1,UBW,Component,Other,France,Other,6,2019
1471,1,,Component,Other,Belgium,Other,8,2019
1472,1,,Component,Other,Belgium,Other,3,2019
1473,1,,Component,Other,Belgium,Other,7,2019
1474,1,UBW,Component,Other,Belgium,Other,4,2019
1475,1,,Component,Other,Belgium,Other,8,2019
1476,1,Greenway,Component,Other,Netherlands,Other,2,2019
1477,1,,Component,Other,Belgium,Other,6,2019
1478,1,,Component,Other,Belgium,Other,5,2019
1479,1,DPD,Component,Other,Germany,Other,6,2019
1480,1,UBW ZRT,Component,Other,Belgium,Other,2,2019
1481,1,OTTO,Component,Other,Belgium,Other,3,2019
1482,1,AGU,Component,Other,Belgium,Other,6,2019
1483,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,4,2019
1484,1,,Component,Other,Belgium,Other,4,2019
1485,1,UBW ZRT,Component,Other,Belgium,Other,4,2019
1486,1,,Component,Other,Belgium,Other,7,2019
1487,1,,Component,Other,Belgium,Other,6,2019
1488,1,AGU,Component,Other,Belgium,Other,5,2019
1489,1,AGU,Component,Other,Belgium,Other,6,2019
1490,1,DPD,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,4,2019
1491,1,DPD,Bike,Other,Luxembourg,Ahooga Modular Bike - 36V - 8S,3,2019
1492,1,,Component,Other,Belgium,Other,6,2019
1493,2,DPD,Component,Other,Belgium,Other,6,2019
1494,1,,Component,Other,Belgium,Other,5,2019
1495,1,,Component,Other,Belgium,Other,3,2019
1496,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,6,2019
1497,1,,Bike,Other,Belgium,Ahooga Folding (Hybrid) Bike - Style+ - Jaw Drop Charcoal,6,2019
1498,1,,Component,Other,Belgium,Other,6,2019
1499,1,FAHRER,Component,Other,Belgium,Other,7,2019
1500,1,UBW ZRT,Component,Other,Belgium,Other,7,2019
1501,1,,Component,Other,Belgium,Other,3,2019
1502,1,,Component,Other,Belgium,Other,7,2019
1503,1,UBW,Component,Other,Belgium,Other,2,2019
1504,1,Weldtite,Component,Other,Belgium,Other,6,2019
1505,1,,Component,Other,Belgium,Other,7,2019
1506,1,AGU,Component,Other,Belgium,Other,5,2019
1507,1,NOWCOMPANY,Component,Other,Belgium,Other,4,2019
1508,2,,Component,Other,Belgium,Other,6,2019
1509,1,UBW,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
1510,1,,Component,Other,Belgium,Other,7,2019
1511,1,DPD,Component,Other,Belgium,Other,4,2019
1512,1,AGU,Component,Other,Belgium,Other,7,2019
1513,1,AGU,Component,Other,Belgium,Other,6,2019
1514,1,Greenway,Component,Other,Belgium,Other,8,2019
1515,1,,Bike,Hybrid 24V,Ireland,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal,7,2019
1516,1,SELLE ROYAL,Component,Other,Belgium,Other,3,2019
1517,1,,Component,Other,Belgium,Other,1,2019
1518,1,,Component,Other,Belgium,Other,6,2019
1519,1,,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue,6,2019
1520,1,,Component,Other,Belgium,Other,3,2019
1521,1,AGU,Component,Other,Belgium,Other,5,2019
1522,1,,Component,Other,Belgium,Other,2,2019
1523,2,,Component,Other,Belgium,Other,6,2019
1524,1,DPD,Component,Other,France,Other,3,2019
1525,1,DPD,Bike,Other,Belgium,Ahooga Modular Bike - Push - 8S,6,2019
1526,1,,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue,6,2019
1527,1,UBW ZRT,Component,Other,Belgium,Other,6,2019
1528,1,,Component,Other,Netherlands,Other,2,2019
1529,1,,Component,Other,Belgium,Other,6,2019
1530,1,AGU,Component,Other,Belgium,Other,5,2019
1531,1,,Component,Other,Belgium,Other,7,2019
1532,1,DPD,Component,Other,Germany,Other,7,2019
1533,1,DPD,Component,Other,Belgium,Other,2,2019
1534,1,UBW,Component,Other,Belgium,Other,5,2019
1535,1,Ahooga Sprl,Component,Other,Belgium,Other,5,2019
1536,1,BLB,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Style+ - Jaw Drop Charcoal,6,2019
1537,2,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,5,2019
1538,1,AGU,Component,Other,Belgium,Other,1,2019
1539,1,AGU,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Essential - White Sunrise,1,2019
1540,1,UBW,Component,Other,Belgium,Other,6,2019
1541,1,UBW ZRT,Component,Other,Belgium,Other,4,2019
1542,1,,Component,Other,Belgium,Other,6,2019
1543,1,POEPLE PON,Component,Other,Belgium,Other,4,2019
1544,1,,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue,5,2019
1545,1,JAcobsons,Component,Other,Belgium,Other,7,2019
1546,1,,Component,Other,Belgium,Other,7,2019
1547,1,DPD,Component,Other,France,Other,6,2019
1548,1,DPD,Component,Other,Belgium,Other,5,2019
1549,1,,Component,Other,Luxembourg,Other,2,2019
1550,1,Ahooga Sprl,Component,Other,Belgium,Other,5,2019
1551,1,DPD,Component,Other,Belgium,Other,4,2019
1552,1,,Component,Other,Belgium,Other,8,2019
1553,1,RADICAL DESIGN,Component,Other,Germany,Other,6,2019
1554,1,,Component,Other,Belgium,Other,3,2019
1555,1,UBW ZRT,Component,Other,France,Other,1,2019
1556,1,DPD,Component,Other,Germany,Other,5,2019
1557,1,,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue,7,2019
1558,1,UBW ZRT,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
1559,1,,Component,Other,Belgium,Other,7,2019
1560,2,,Component,Other,Belgium,Other,6,2019
1561,1,UBW,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,4,2019
1562,1,,Component,Other,Belgium,Other,2,2019
1563,1,AGU,Component,Other,Belgium,Other,2,2019
1564,1,AGU,Component,Other,Belgium,Other,7,2019
1565,1,,Component,Other,Belgium,Other,4,2019
1566,1,DPD,Component,Other,France,Other,6,2019
1567,1,ROOL IN,Component,Other,Belgium,Other,3,2019
1568,1,UBW,Component,Other,Germany,Other,7,2019
1569,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
1570,1,UBW ZRT,Component,Other,Belgium,Other,5,2019
1571,2,,Component,Other,Belgium,Other,4,2019
1572,1,DPD,Component,Other,Belgium,Other,2,2019
1573,1,Humpert,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,3,2019
1574,1,DPD,Component,Other,Belgium,Other,5,2019
1575,2,,Component,Other,Belgium,Other,6,2019
1576,1,,Component,Other,Belgium,Other,5,2019
1577,1,,Component,Other,Belgium,Other,4,2019
1578,1,AGU,Component,Other,Belgium,Other,7,2019
1579,1,,Component,Other,Belgium,Other,5,2019
1580,1,,Component,Other,Belgium,Other,7,2019
1581,1,,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S,5,2019
1582,1,UBW ZRT,Component,Other,Belgium,Other,7,2019
1583,1,,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue,3,2019
1584,1,,Component,Other,Belgium,Other,2,2019
1585,1,,Component,Other,Belgium,Other,5,2019
1586,1,DPD,Component,Other,Belgium,Other,5,2019
1587,1,UBW ZRT,Component,Other,Belgium,Other,6,2019
1588,1,,Component,Other,Belgium,Other,5,2019
1589,1,,Component,Other,Belgium,Other,7,2019
1590,1,,Component,Other,Belgium,Other,4,2019
1591,1,Greenway,Component,Other,Belgium,Other,2,2019
1592,1,,Component,Other,Belgium,Other,4,2019
1593,1,,Component,Other,Belgium,Other,5,2019
1594,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
1595,1,,Bike,Power 36V,Germany,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
1596,1,,Component,Other,Belgium,Other,7,2019
1597,1,BLB,Component,Other,Belgium,Other,6,2019
1598,1,AGU,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,7,2019
1599,1,,Component,Other,Belgium,Other,5,2019
1600,1,UBW,Component,Other,France,Other,4,2019
1601,1,,Component,Other,Belgium,Other,7,2019
1602,1,Ahooga Sprl,Bike,Push 1.5,Sweden,Ahooga Folding Bike - Push/Essential - White Sunrise,2,2019
1603,1,,Component,Other,Germany,Other,4,2019
1604,1,,Component,Other,Belgium,Other,5,2019
1605,1,NOWCOMPANY,Component,Other,Belgium,Other,3,2019
1606,1,,Component,Other,Belgium,Other,5,2019
1607,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,3,2019
1608,2,,Bike,Other,Germany,Ahooga Modular Bike - 36V - 8S,6,2019
1609,1,,Component,Other,Belgium,Other,6,2019
1610,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
1611,1,Weldtite,Component,Other,Belgium,Other,7,2019
1612,1,NOWCOMPANY,Component,Other,Belgium,Other,3,2019
1613,1,,Component,Other,Belgium,Other,5,2019
1614,1,AGU,Component,Other,Belgium,Other,5,2019
1615,4,,Component,Other,Belgium,Other,6,2019
1616,1,AGU,Component,Other,Belgium,Other,3,2019
1617,1,UBW,Component,Other,Belgium,Other,4,2019
1618,1,BLB,Component,Other,Belgium,Other,7,2019
1619,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
1620,1,UBW ZRT,Component,Other,Belgium,Other,3,2019
1621,1,AGU,Component,Other,Belgium,Other,7,2019
1622,1,HARTJE,Component,Other,Belgium,Other,7,2019
1623,1,,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Light+ - All Black,3,2019
1624,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,6,2019
1625,1,UBW,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Light+ - All Black,6,2019
1626,1,,Component,Other,Belgium,Other,6,2019
1627,1,UBW,Component,Other,Germany,Other,4,2019
